Date,Time,전압,전류,진공도,높이,datetime,is_working,work_group,work_id,original_file,elapsed_time,높이변화,누적하강,하강속도,하강속도_원본,높이변화량
25/07/16,16:36:44,37,12962,0.033,327,2025-07-16 16:36:44,True,5,SA00000_20250716_W003,SA00000_20250716.csv,27,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:36:45,37,13132,0.034,327,2025-07-16 16:36:45,True,5,SA00000_20250716_W003,SA00000_20250716.csv,28,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:36:46,37,12992,0.035,327,2025-07-16 16:36:46,True,5,SA00000_20250716_W003,SA00000_20250716.csv,29,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:36:47,37,13122,0.036,327,2025-07-16 16:36:47,True,5,SA00000_20250716_W003,SA00000_20250716.csv,30,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:36:48,37,12924,0.037,327,2025-07-16 16:36:48,True,5,SA00000_20250716_W003,SA00000_20250716.csv,31,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:36:49,37,13020,0.038,327,2025-07-16 16:36:49,True,5,SA00000_20250716_W003,SA00000_20250716.csv,32,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:36:50,37,13192,0.039,327,2025-07-16 16:36:50,True,5,SA00000_20250716_W003,SA00000_20250716.csv,33,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:36:51,37,13032,0.04,327,2025-07-16 16:36:51,True,5,SA00000_20250716_W003,SA00000_20250716.csv,34,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:36:52,37,13280,0.041,327,2025-07-16 16:36:52,True,5,SA00000_20250716_W003,SA00000_20250716.csv,35,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:36:53,37,12930,0.041,327,2025-07-16 16:36:53,True,5,SA00000_20250716_W003,SA00000_20250716.csv,36,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:36:54,37,12934,0.042,327,2025-07-16 16:36:54,True,5,SA00000_20250716_W003,SA00000_20250716.csv,37,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:36:55,37,12974,0.043,327,2025-07-16 16:36:55,True,5,SA00000_20250716_W003,SA00000_20250716.csv,38,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:36:56,37,12976,0.044,327,2025-07-16 16:36:56,True,5,SA00000_20250716_W003,SA00000_20250716.csv,39,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:36:57,37,13082,0.045,327,2025-07-16 16:36:57,True,5,SA00000_20250716_W003,SA00000_20250716.csv,40,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:36:58,37,13128,0.045,327,2025-07-16 16:36:58,True,5,SA00000_20250716_W003,SA00000_20250716.csv,41,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:36:59,37,13142,0.046,327,2025-07-16 16:36:59,True,5,SA00000_20250716_W003,SA00000_20250716.csv,42,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:00,37,13036,0.047,327,2025-07-16 16:37:00,True,5,SA00000_20250716_W003,SA00000_20250716.csv,43,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:01,37,13000,0.047,327,2025-07-16 16:37:01,True,5,SA00000_20250716_W003,SA00000_20250716.csv,44,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:02,37,12968,0.048,327,2025-07-16 16:37:02,True,5,SA00000_20250716_W003,SA00000_20250716.csv,45,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:03,37,12990,0.048,327,2025-07-16 16:37:03,True,5,SA00000_20250716_W003,SA00000_20250716.csv,46,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:04,37,12986,0.048,327,2025-07-16 16:37:04,True,5,SA00000_20250716_W003,SA00000_20250716.csv,47,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:05,37,12958,0.048,327,2025-07-16 16:37:05,True,5,SA00000_20250716_W003,SA00000_20250716.csv,48,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:06,37,13010,0.048,327,2025-07-16 16:37:06,True,5,SA00000_20250716_W003,SA00000_20250716.csv,49,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:07,37,13296,0.048,327,2025-07-16 16:37:07,True,5,SA00000_20250716_W003,SA00000_20250716.csv,50,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:08,37,12966,0.048,327,2025-07-16 16:37:08,True,5,SA00000_20250716_W003,SA00000_20250716.csv,51,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:09,37,13118,0.048,327,2025-07-16 16:37:09,True,5,SA00000_20250716_W003,SA00000_20250716.csv,52,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:10,37,13102,0.048,327,2025-07-16 16:37:10,True,5,SA00000_20250716_W003,SA00000_20250716.csv,53,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:11,38,12926,0.048,327,2025-07-16 16:37:11,True,5,SA00000_20250716_W003,SA00000_20250716.csv,54,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:12,38,13064,0.048,327,2025-07-16 16:37:12,True,5,SA00000_20250716_W003,SA00000_20250716.csv,55,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:13,38,13072,0.048,327,2025-07-16 16:37:13,True,5,SA00000_20250716_W003,SA00000_20250716.csv,56,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:14,38,13144,0.048,327,2025-07-16 16:37:14,True,5,SA00000_20250716_W003,SA00000_20250716.csv,57,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:15,38,13128,0.048,327,2025-07-16 16:37:15,True,5,SA00000_20250716_W003,SA00000_20250716.csv,58,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:16,38,12990,0.048,327,2025-07-16 16:37:16,True,5,SA00000_20250716_W003,SA00000_20250716.csv,59,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:17,38,13170,0.048,327,2025-07-16 16:37:17,True,5,SA00000_20250716_W003,SA00000_20250716.csv,60,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:18,38,13002,0.048,327,2025-07-16 16:37:18,True,5,SA00000_20250716_W003,SA00000_20250716.csv,61,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:19,38,13114,0.048,327,2025-07-16 16:37:19,True,5,SA00000_20250716_W003,SA00000_20250716.csv,62,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:20,38,13014,0.049,327,2025-07-16 16:37:20,True,5,SA00000_20250716_W003,SA00000_20250716.csv,63,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:21,38,13084,0.049,327,2025-07-16 16:37:21,True,5,SA00000_20250716_W003,SA00000_20250716.csv,64,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:22,38,13134,0.049,327,2025-07-16 16:37:22,True,5,SA00000_20250716_W003,SA00000_20250716.csv,65,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:23,38,13106,0.049,327,2025-07-16 16:37:23,True,5,SA00000_20250716_W003,SA00000_20250716.csv,66,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:24,38,13126,0.049,327,2025-07-16 16:37:24,True,5,SA00000_20250716_W003,SA00000_20250716.csv,67,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:25,38,12974,0.049,327,2025-07-16 16:37:25,True,5,SA00000_20250716_W003,SA00000_20250716.csv,68,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:26,38,13156,0.049,327,2025-07-16 16:37:26,True,5,SA00000_20250716_W003,SA00000_20250716.csv,69,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:27,38,12990,0.049,327,2025-07-16 16:37:27,True,5,SA00000_20250716_W003,SA00000_20250716.csv,70,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:28,38,13060,0.049,327,2025-07-16 16:37:28,True,5,SA00000_20250716_W003,SA00000_20250716.csv,71,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:29,38,13150,0.049,327,2025-07-16 16:37:29,True,5,SA00000_20250716_W003,SA00000_20250716.csv,72,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:30,38,13060,0.049,327,2025-07-16 16:37:30,True,5,SA00000_20250716_W003,SA00000_20250716.csv,73,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:31,38,13100,0.049,327,2025-07-16 16:37:31,True,5,SA00000_20250716_W003,SA00000_20250716.csv,74,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:32,38,13050,0.049,327,2025-07-16 16:37:32,True,5,SA00000_20250716_W003,SA00000_20250716.csv,75,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:33,38,12994,0.049,327,2025-07-16 16:37:33,True,5,SA00000_20250716_W003,SA00000_20250716.csv,76,0.0,0,0.012987012987012988,0.0129870129870129,0.0
25/07/16,16:37:34,38,13072,0.049,328,2025-07-16 16:37:34,True,5,SA00000_20250716_W003,SA00000_20250716.csv,77,1.0,-1,0.5,0.5,1.0
25/07/16,16:37:35,38,13124,0.049,328,2025-07-16 16:37:35,True,5,SA00000_20250716_W003,SA00000_20250716.csv,78,0.0,-1,0.5,0.5,0.0
25/07/16,16:37:36,38,13166,0.049,329,2025-07-16 16:37:36,True,5,SA00000_20250716_W003,SA00000_20250716.csv,79,1.0,-2,0.5,0.5,1.0
25/07/16,16:37:37,38,13010,0.049,329,2025-07-16 16:37:37,True,5,SA00000_20250716_W003,SA00000_20250716.csv,80,0.0,-2,0.5,0.5,0.0
25/07/16,16:37:38,38,13120,0.049,330,2025-07-16 16:37:38,True,5,SA00000_20250716_W003,SA00000_20250716.csv,81,1.0,-3,0.3333333333333333,0.3333333333333333,1.0
25/07/16,16:37:39,38,13214,0.049,330,2025-07-16 16:37:39,True,5,SA00000_20250716_W003,SA00000_20250716.csv,82,0.0,-3,0.3333333333333333,0.3333333333333333,0.0
25/07/16,16:37:40,38,13222,0.049,330,2025-07-16 16:37:40,True,5,SA00000_20250716_W003,SA00000_20250716.csv,83,0.0,-3,0.3333333333333333,0.3333333333333333,0.0
25/07/16,16:37:41,38,12978,0.049,331,2025-07-16 16:37:41,True,5,SA00000_20250716_W003,SA00000_20250716.csv,84,1.0,-4,0.5,0.5,1.0
25/07/16,16:37:42,38,13162,0.049,331,2025-07-16 16:37:42,True,5,SA00000_20250716_W003,SA00000_20250716.csv,85,0.0,-4,0.5,0.5,0.0
25/07/16,16:37:43,38,13024,0.049,332,2025-07-16 16:37:43,True,5,SA00000_20250716_W003,SA00000_20250716.csv,86,1.0,-5,0.5,0.5,1.0
25/07/16,16:37:44,38,13120,0.049,332,2025-07-16 16:37:44,True,5,SA00000_20250716_W003,SA00000_20250716.csv,87,0.0,-5,0.5,0.5,0.0
25/07/16,16:37:45,38,13160,0.049,333,2025-07-16 16:37:45,True,5,SA00000_20250716_W003,SA00000_20250716.csv,88,1.0,-6,0.5,0.5,1.0
25/07/16,16:37:46,38,13056,0.044,333,2025-07-16 16:37:46,True,5,SA00000_20250716_W003,SA00000_20250716.csv,89,0.0,-6,0.5,0.5,0.0
25/07/16,16:37:47,38,13230,0.049,334,2025-07-16 16:37:47,True,5,SA00000_20250716_W003,SA00000_20250716.csv,90,1.0,-7,0.5,0.5,1.0
25/07/16,16:37:48,38,12900,0.049,334,2025-07-16 16:37:48,True,5,SA00000_20250716_W003,SA00000_20250716.csv,91,0.0,-7,0.5,0.5,0.0
25/07/16,16:37:49,38,13118,0.048,335,2025-07-16 16:37:49,True,5,SA00000_20250716_W003,SA00000_20250716.csv,92,1.0,-8,0.5,0.5,1.0
25/07/16,16:37:50,38,13126,0.048,335,2025-07-16 16:37:50,True,5,SA00000_20250716_W003,SA00000_20250716.csv,93,0.0,-8,0.5,0.5,0.0
25/07/16,16:37:51,38,12972,0.048,336,2025-07-16 16:37:51,True,5,SA00000_20250716_W003,SA00000_20250716.csv,94,1.0,-9,0.5,0.5,1.0
25/07/16,16:37:52,38,13290,0.048,336,2025-07-16 16:37:52,True,5,SA00000_20250716_W003,SA00000_20250716.csv,95,0.0,-9,0.5,0.5,0.0
25/07/16,16:37:53,38,13000,0.048,337,2025-07-16 16:37:53,True,5,SA00000_20250716_W003,SA00000_20250716.csv,96,1.0,-10,1.0,1.0,1.0
25/07/16,16:37:54,38,13056,0.048,338,2025-07-16 16:37:54,True,5,SA00000_20250716_W003,SA00000_20250716.csv,97,1.0,-11,0.5,0.5,1.0
25/07/16,16:37:55,38,12974,0.049,338,2025-07-16 16:37:55,True,5,SA00000_20250716_W003,SA00000_20250716.csv,98,0.0,-11,0.5,0.5,0.0
25/07/16,16:37:56,38,13144,0.049,339,2025-07-16 16:37:56,True,5,SA00000_20250716_W003,SA00000_20250716.csv,99,1.0,-12,0.5,0.5,1.0
25/07/16,16:37:57,38,13086,0.044,339,2025-07-16 16:37:57,True,5,SA00000_20250716_W003,SA00000_20250716.csv,100,0.0,-12,0.5,0.5,0.0
25/07/16,16:37:58,38,12956,0.049,340,2025-07-16 16:37:58,True,5,SA00000_20250716_W003,SA00000_20250716.csv,101,1.0,-13,0.1,0.1,1.0
25/07/16,16:37:59,38,13020,0.049,340,2025-07-16 16:37:59,True,5,SA00000_20250716_W003,SA00000_20250716.csv,102,0.0,-13,0.1,0.1,0.0
25/07/16,16:38:00,38,13058,0.049,340,2025-07-16 16:38:00,True,5,SA00000_20250716_W003,SA00000_20250716.csv,103,0.0,-13,0.1,0.1,0.0
25/07/16,16:38:01,38,13146,0.049,340,2025-07-16 16:38:01,True,5,SA00000_20250716_W003,SA00000_20250716.csv,104,0.0,-13,0.1,0.1,0.0
25/07/16,16:38:02,38,12972,0.05,340,2025-07-16 16:38:02,True,5,SA00000_20250716_W003,SA00000_20250716.csv,105,0.0,-13,0.1,0.1,0.0
25/07/16,16:38:03,38,12936,0.05,340,2025-07-16 16:38:03,True,5,SA00000_20250716_W003,SA00000_20250716.csv,106,0.0,-13,0.1,0.1,0.0
25/07/16,16:38:04,38,13080,0.05,340,2025-07-16 16:38:04,True,5,SA00000_20250716_W003,SA00000_20250716.csv,107,0.0,-13,0.1,0.1,0.0
25/07/16,16:38:05,38,13058,0.05,340,2025-07-16 16:38:05,True,5,SA00000_20250716_W003,SA00000_20250716.csv,108,0.0,-13,0.1,0.1,0.0
25/07/16,16:38:06,38,12916,0.05,340,2025-07-16 16:38:06,True,5,SA00000_20250716_W003,SA00000_20250716.csv,109,0.0,-13,0.1,0.1,0.0
25/07/16,16:38:07,38,13086,0.05,340,2025-07-16 16:38:07,True,5,SA00000_20250716_W003,SA00000_20250716.csv,110,0.0,-13,0.1,0.1,0.0
25/07/16,16:38:08,38,13002,0.049,341,2025-07-16 16:38:08,True,5,SA00000_20250716_W003,SA00000_20250716.csv,111,1.0,-14,0.5,0.5,1.0
25/07/16,16:38:09,38,12988,0.049,341,2025-07-16 16:38:09,True,5,SA00000_20250716_W003,SA00000_20250716.csv,112,0.0,-14,0.5,0.5,0.0
25/07/16,16:38:10,38,13008,0.049,342,2025-07-16 16:38:10,True,5,SA00000_20250716_W003,SA00000_20250716.csv,113,1.0,-15,0.5,0.5,1.0
25/07/16,16:38:11,38,13096,0.049,342,2025-07-16 16:38:11,True,5,SA00000_20250716_W003,SA00000_20250716.csv,114,0.0,-15,0.5,0.5,0.0
25/07/16,16:38:12,38,13058,0.048,343,2025-07-16 16:38:12,True,5,SA00000_20250716_W003,SA00000_20250716.csv,115,1.0,-16,0.3333333333333333,0.3333333333333333,1.0
25/07/16,16:38:13,38,13030,0.048,343,2025-07-16 16:38:13,True,5,SA00000_20250716_W003,SA00000_20250716.csv,116,0.0,-16,0.3333333333333333,0.3333333333333333,0.0
25/07/16,16:38:14,38,13094,0.048,343,2025-07-16 16:38:14,True,5,SA00000_20250716_W003,SA00000_20250716.csv,117,0.0,-16,0.3333333333333333,0.3333333333333333,0.0
25/07/16,16:38:15,38,13076,0.048,344,2025-07-16 16:38:15,True,5,SA00000_20250716_W003,SA00000_20250716.csv,118,1.0,-17,0.5,0.5,1.0
25/07/16,16:38:16,38,13066,0.048,344,2025-07-16 16:38:16,True,5,SA00000_20250716_W003,SA00000_20250716.csv,119,0.0,-17,0.5,0.5,0.0
25/07/16,16:38:17,38,13012,0.044,345,2025-07-16 16:38:17,True,5,SA00000_20250716_W003,SA00000_20250716.csv,120,1.0,-18,0.3333333333333333,0.3333333333333333,1.0
25/07/16,16:38:18,38,13050,0.044,345,2025-07-16 16:38:18,True,5,SA00000_20250716_W003,SA00000_20250716.csv,121,0.0,-18,0.3333333333333333,0.3333333333333333,0.0
25/07/16,16:38:19,38,12950,0.047,345,2025-07-16 16:38:19,True,5,SA00000_20250716_W003,SA00000_20250716.csv,122,0.0,-18,0.3333333333333333,0.3333333333333333,0.0
25/07/16,16:38:20,38,13028,0.047,346,2025-07-16 16:38:20,True,5,SA00000_20250716_W003,SA00000_20250716.csv,123,1.0,-19,0.5,0.5,1.0
25/07/16,16:38:21,38,13048,0.047,346,2025-07-16 16:38:21,True,5,SA00000_20250716_W003,SA00000_20250716.csv,124,0.0,-19,0.5,0.5,0.0
25/07/16,16:38:22,38,13154,0.047,347,2025-07-16 16:38:22,True,5,SA00000_20250716_W003,SA00000_20250716.csv,125,1.0,-20,0.3333333333333333,0.3333333333333333,1.0
25/07/16,16:38:23,38,13106,0.047,347,2025-07-16 16:38:23,True,5,SA00000_20250716_W003,SA00000_20250716.csv,126,0.0,-20,0.3333333333333333,0.3333333333333333,0.0
25/07/16,16:38:24,38,13126,0.048,347,2025-07-16 16:38:24,True,5,SA00000_20250716_W003,SA00000_20250716.csv,127,0.0,-20,0.3333333333333333,0.3333333333333333,0.0
25/07/16,16:38:25,38,13196,0.048,348,2025-07-16 16:38:25,True,5,SA00000_20250716_W003,SA00000_20250716.csv,128,1.0,-21,0.5,0.5,1.0
25/07/16,16:38:26,38,13084,0.048,348,2025-07-16 16:38:26,True,5,SA00000_20250716_W003,SA00000_20250716.csv,129,0.0,-21,0.5,0.5,0.0
25/07/16,16:38:27,38,12986,0.048,349,2025-07-16 16:38:27,True,5,SA00000_20250716_W003,SA00000_20250716.csv,130,1.0,-22,0.5,0.5,1.0
25/07/16,16:38:28,38,13032,0.049,349,2025-07-16 16:38:28,True,5,SA00000_20250716_W003,SA00000_20250716.csv,131,0.0,-22,0.5,0.5,0.0
25/07/16,16:38:29,38,13038,0.049,350,2025-07-16 16:38:29,True,5,SA00000_20250716_W003,SA00000_20250716.csv,132,1.0,-23,1.0,1.0,1.0
25/07/16,16:38:30,38,13056,0.049,351,2025-07-16 16:38:30,True,5,SA00000_20250716_W003,SA00000_20250716.csv,133,1.0,-24,0.5,0.5,1.0
25/07/16,16:38:31,38,13120,0.043,351,2025-07-16 16:38:31,True,5,SA00000_20250716_W003,SA00000_20250716.csv,134,0.0,-24,0.5,0.5,0.0
25/07/16,16:38:32,38,12986,0.05,352,2025-07-16 16:38:32,True,5,SA00000_20250716_W003,SA00000_20250716.csv,135,1.0,-25,0.3333333333333333,0.3333333333333333,1.0
25/07/16,16:38:33,38,13082,0.05,352,2025-07-16 16:38:33,True,5,SA00000_20250716_W003,SA00000_20250716.csv,136,0.0,-25,0.3333333333333333,0.3333333333333333,0.0
25/07/16,16:38:34,38,13052,0.05,352,2025-07-16 16:38:34,True,5,SA00000_20250716_W003,SA00000_20250716.csv,137,0.0,-25,0.3333333333333333,0.3333333333333333,0.0
25/07/16,16:38:35,38,12950,0.05,353,2025-07-16 16:38:35,True,5,SA00000_20250716_W003,SA00000_20250716.csv,138,1.0,-26,0.3333333333333333,0.3333333333333333,1.0
25/07/16,16:38:36,38,13074,0.051,353,2025-07-16 16:38:36,True,5,SA00000_20250716_W003,SA00000_20250716.csv,139,0.0,-26,0.3333333333333333,0.3333333333333333,0.0
25/07/16,16:38:37,38,13028,0.051,353,2025-07-16 16:38:37,True,5,SA00000_20250716_W003,SA00000_20250716.csv,140,0.0,-26,0.3333333333333333,0.3333333333333333,0.0
25/07/16,16:38:38,38,13010,0.051,354,2025-07-16 16:38:38,True,5,SA00000_20250716_W003,SA00000_20250716.csv,141,1.0,-27,0.5,0.5,1.0
25/07/16,16:38:39,38,13196,0.051,354,2025-07-16 16:38:39,True,5,SA00000_20250716_W003,SA00000_20250716.csv,142,0.0,-27,0.5,0.5,0.0
25/07/16,16:38:40,38,13032,0.052,355,2025-07-16 16:38:40,True,5,SA00000_20250716_W003,SA00000_20250716.csv,143,1.0,-28,0.3333333333333333,0.3333333333333333,1.0
25/07/16,16:38:41,38,13086,0.052,355,2025-07-16 16:38:41,True,5,SA00000_20250716_W003,SA00000_20250716.csv,144,0.0,-28,0.3333333333333333,0.3333333333333333,0.0
25/07/16,16:38:42,38,13140,0.052,355,2025-07-16 16:38:42,True,5,SA00000_20250716_W003,SA00000_20250716.csv,145,0.0,-28,0.3333333333333333,0.3333333333333333,0.0
25/07/16,16:38:43,38,13076,0.053,356,2025-07-16 16:38:43,True,5,SA00000_20250716_W003,SA00000_20250716.csv,146,1.0,-29,0.5,0.5,1.0
25/07/16,16:38:44,38,13114,0.053,356,2025-07-16 16:38:44,True,5,SA00000_20250716_W003,SA00000_20250716.csv,147,0.0,-29,0.5,0.5,0.0
25/07/16,16:38:45,38,13154,0.043,357,2025-07-16 16:38:45,True,5,SA00000_20250716_W003,SA00000_20250716.csv,148,1.0,-30,0.3333333333333333,0.3333333333333333,1.0
25/07/16,16:38:46,38,13136,0.053,357,2025-07-16 16:38:46,True,5,SA00000_20250716_W003,SA00000_20250716.csv,149,0.0,-30,0.3333333333333333,0.3333333333333333,0.0
25/07/16,16:38:47,38,13140,0.054,357,2025-07-16 16:38:47,True,5,SA00000_20250716_W003,SA00000_20250716.csv,150,0.0,-30,0.3333333333333333,0.3333333333333333,0.0
25/07/16,16:38:48,38,13100,0.054,358,2025-07-16 16:38:48,True,5,SA00000_20250716_W003,SA00000_20250716.csv,151,1.0,-31,0.5,0.5,1.0
