Date,Time,전압,전류,진공도,높이,datetime,is_working,work_group,work_id,original_file,elapsed_time,높이변화,누적하강,하강속도,하강속도_원본,높이변화량
25/07/16,11:50:38,37,13020,0.059,222,2025-07-16 11:50:38,True,3,SA00000_20250716_W002,SA00000_20250716.csv,57,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:39,37,13146,0.059,222,2025-07-16 11:50:39,True,3,SA00000_20250716_W002,SA00000_20250716.csv,58,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:40,37,12826,0.059,222,2025-07-16 11:50:40,True,3,SA00000_20250716_W002,SA00000_20250716.csv,59,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:41,37,12536,0.059,222,2025-07-16 11:50:41,True,3,SA00000_20250716_W002,SA00000_20250716.csv,60,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:42,37,13032,0.059,222,2025-07-16 11:50:42,True,3,SA00000_20250716_W002,SA00000_20250716.csv,61,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:43,37,12906,0.059,222,2025-07-16 11:50:43,True,3,SA00000_20250716_W002,SA00000_20250716.csv,62,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:44,37,13030,0.059,222,2025-07-16 11:50:44,True,3,SA00000_20250716_W002,SA00000_20250716.csv,63,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:45,37,12912,0.059,222,2025-07-16 11:50:45,True,3,SA00000_20250716_W002,SA00000_20250716.csv,64,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:46,37,12934,0.059,222,2025-07-16 11:50:46,True,3,SA00000_20250716_W002,SA00000_20250716.csv,65,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:47,38,12898,0.059,222,2025-07-16 11:50:47,True,3,SA00000_20250716_W002,SA00000_20250716.csv,66,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:48,38,12832,0.059,222,2025-07-16 11:50:48,True,3,SA00000_20250716_W002,SA00000_20250716.csv,67,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:49,38,12942,0.059,222,2025-07-16 11:50:49,True,3,SA00000_20250716_W002,SA00000_20250716.csv,68,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:50,38,12982,0.059,222,2025-07-16 11:50:50,True,3,SA00000_20250716_W002,SA00000_20250716.csv,69,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:51,38,12840,0.058,222,2025-07-16 11:50:51,True,3,SA00000_20250716_W002,SA00000_20250716.csv,70,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:52,38,12802,0.058,222,2025-07-16 11:50:52,True,3,SA00000_20250716_W002,SA00000_20250716.csv,71,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:53,38,13006,0.058,222,2025-07-16 11:50:53,True,3,SA00000_20250716_W002,SA00000_20250716.csv,72,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:54,38,12696,0.058,222,2025-07-16 11:50:54,True,3,SA00000_20250716_W002,SA00000_20250716.csv,73,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:55,38,12842,0.057,222,2025-07-16 11:50:55,True,3,SA00000_20250716_W002,SA00000_20250716.csv,74,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:56,38,12988,0.057,222,2025-07-16 11:50:56,True,3,SA00000_20250716_W002,SA00000_20250716.csv,75,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:57,38,12988,0.057,222,2025-07-16 11:50:57,True,3,SA00000_20250716_W002,SA00000_20250716.csv,76,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:58,38,12834,0.057,222,2025-07-16 11:50:58,True,3,SA00000_20250716_W002,SA00000_20250716.csv,77,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:50:59,38,12940,0.057,222,2025-07-16 11:50:59,True,3,SA00000_20250716_W002,SA00000_20250716.csv,78,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:51:00,38,12922,0.057,222,2025-07-16 11:51:00,True,3,SA00000_20250716_W002,SA00000_20250716.csv,79,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:51:01,38,12872,0.056,222,2025-07-16 11:51:01,True,3,SA00000_20250716_W002,SA00000_20250716.csv,80,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:51:02,38,12944,0.056,222,2025-07-16 11:51:02,True,3,SA00000_20250716_W002,SA00000_20250716.csv,81,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:51:03,38,13000,0.056,222,2025-07-16 11:51:03,True,3,SA00000_20250716_W002,SA00000_20250716.csv,82,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:51:04,38,13032,0.056,222,2025-07-16 11:51:04,True,3,SA00000_20250716_W002,SA00000_20250716.csv,83,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:51:05,38,12832,0.056,222,2025-07-16 11:51:05,True,3,SA00000_20250716_W002,SA00000_20250716.csv,84,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:51:06,38,12756,0.056,222,2025-07-16 11:51:06,True,3,SA00000_20250716_W002,SA00000_20250716.csv,85,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:51:07,38,12790,0.056,222,2025-07-16 11:51:07,True,3,SA00000_20250716_W002,SA00000_20250716.csv,86,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:51:08,38,12824,0.056,222,2025-07-16 11:51:08,True,3,SA00000_20250716_W002,SA00000_20250716.csv,87,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:51:09,38,12858,0.056,222,2025-07-16 11:51:09,True,3,SA00000_20250716_W002,SA00000_20250716.csv,88,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:51:10,38,12772,0.055,222,2025-07-16 11:51:10,True,3,SA00000_20250716_W002,SA00000_20250716.csv,89,0.0,0,0.011111111111111112,0.0111111111111111,0.0
25/07/16,11:51:11,38,12880,0.055,223,2025-07-16 11:51:11,True,3,SA00000_20250716_W002,SA00000_20250716.csv,90,1.0,-1,0.3333333333333333,0.3333333333333333,1.0
25/07/16,11:51:12,38,13096,0.055,223,2025-07-16 11:51:12,True,3,SA00000_20250716_W002,SA00000_20250716.csv,91,0.0,-1,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:13,38,12802,0.055,223,2025-07-16 11:51:13,True,3,SA00000_20250716_W002,SA00000_20250716.csv,92,0.0,-1,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:14,38,12964,0.054,224,2025-07-16 11:51:14,True,3,SA00000_20250716_W002,SA00000_20250716.csv,93,1.0,-2,0.25,0.25,1.0
25/07/16,11:51:15,38,12866,0.054,224,2025-07-16 11:51:15,True,3,SA00000_20250716_W002,SA00000_20250716.csv,94,0.0,-2,0.25,0.25,0.0
25/07/16,11:51:16,38,12858,0.054,224,2025-07-16 11:51:16,True,3,SA00000_20250716_W002,SA00000_20250716.csv,95,0.0,-2,0.25,0.25,0.0
25/07/16,11:51:17,38,12800,0.053,224,2025-07-16 11:51:17,True,3,SA00000_20250716_W002,SA00000_20250716.csv,96,0.0,-2,0.25,0.25,0.0
25/07/16,11:51:18,38,12862,0.053,225,2025-07-16 11:51:18,True,3,SA00000_20250716_W002,SA00000_20250716.csv,97,1.0,-3,0.3333333333333333,0.3333333333333333,1.0
25/07/16,11:51:19,38,12754,0.053,225,2025-07-16 11:51:19,True,3,SA00000_20250716_W002,SA00000_20250716.csv,98,0.0,-3,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:20,38,12702,0.053,225,2025-07-16 11:51:20,True,3,SA00000_20250716_W002,SA00000_20250716.csv,99,0.0,-3,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:21,38,12776,0.052,226,2025-07-16 11:51:21,True,3,SA00000_20250716_W002,SA00000_20250716.csv,100,1.0,-4,0.5,0.5,1.0
25/07/16,11:51:22,38,12900,0.052,226,2025-07-16 11:51:22,True,3,SA00000_20250716_W002,SA00000_20250716.csv,101,0.0,-4,0.5,0.5,0.0
25/07/16,11:51:23,38,12992,0.052,227,2025-07-16 11:51:23,True,3,SA00000_20250716_W002,SA00000_20250716.csv,102,1.0,-5,0.3333333333333333,0.3333333333333333,1.0
25/07/16,11:51:24,38,12792,0.051,227,2025-07-16 11:51:24,True,3,SA00000_20250716_W002,SA00000_20250716.csv,103,0.0,-5,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:25,38,12816,0.051,227,2025-07-16 11:51:25,True,3,SA00000_20250716_W002,SA00000_20250716.csv,104,0.0,-5,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:26,38,12994,0.05,228,2025-07-16 11:51:26,True,3,SA00000_20250716_W002,SA00000_20250716.csv,105,1.0,-6,0.3333333333333333,0.3333333333333333,1.0
25/07/16,11:51:27,38,12966,0.05,228,2025-07-16 11:51:27,True,3,SA00000_20250716_W002,SA00000_20250716.csv,106,0.0,-6,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:28,38,13066,0.05,228,2025-07-16 11:51:28,True,3,SA00000_20250716_W002,SA00000_20250716.csv,107,0.0,-6,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:29,38,12846,0.05,229,2025-07-16 11:51:29,True,3,SA00000_20250716_W002,SA00000_20250716.csv,108,1.0,-7,0.25,0.25,1.0
25/07/16,11:51:30,38,12868,0.048,229,2025-07-16 11:51:30,True,3,SA00000_20250716_W002,SA00000_20250716.csv,109,0.0,-7,0.25,0.25,0.0
25/07/16,11:51:31,38,12946,0.049,229,2025-07-16 11:51:31,True,3,SA00000_20250716_W002,SA00000_20250716.csv,110,0.0,-7,0.25,0.25,0.0
25/07/16,11:51:32,38,12840,0.049,229,2025-07-16 11:51:32,True,3,SA00000_20250716_W002,SA00000_20250716.csv,111,0.0,-7,0.25,0.25,0.0
25/07/16,11:51:33,38,12880,0.049,230,2025-07-16 11:51:33,True,3,SA00000_20250716_W002,SA00000_20250716.csv,112,1.0,-8,0.3333333333333333,0.3333333333333333,1.0
25/07/16,11:51:34,38,12940,0.048,230,2025-07-16 11:51:34,True,3,SA00000_20250716_W002,SA00000_20250716.csv,113,0.0,-8,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:35,38,13202,0.048,230,2025-07-16 11:51:35,True,3,SA00000_20250716_W002,SA00000_20250716.csv,114,0.0,-8,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:36,38,12908,0.048,231,2025-07-16 11:51:36,True,3,SA00000_20250716_W002,SA00000_20250716.csv,115,1.0,-9,0.5,0.5,1.0
25/07/16,11:51:37,38,12950,0.048,231,2025-07-16 11:51:37,True,3,SA00000_20250716_W002,SA00000_20250716.csv,116,0.0,-9,0.5,0.5,0.0
25/07/16,11:51:38,38,12966,0.048,232,2025-07-16 11:51:38,True,3,SA00000_20250716_W002,SA00000_20250716.csv,117,1.0,-10,0.3333333333333333,0.3333333333333333,1.0
25/07/16,11:51:39,38,12972,0.047,232,2025-07-16 11:51:39,True,3,SA00000_20250716_W002,SA00000_20250716.csv,118,0.0,-10,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:40,38,12858,0.047,232,2025-07-16 11:51:40,True,3,SA00000_20250716_W002,SA00000_20250716.csv,119,0.0,-10,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:41,38,12832,0.047,233,2025-07-16 11:51:41,True,3,SA00000_20250716_W002,SA00000_20250716.csv,120,1.0,-11,0.3333333333333333,0.3333333333333333,1.0
25/07/16,11:51:42,38,12788,0.047,233,2025-07-16 11:51:42,True,3,SA00000_20250716_W002,SA00000_20250716.csv,121,0.0,-11,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:43,39,12836,0.047,233,2025-07-16 11:51:43,True,3,SA00000_20250716_W002,SA00000_20250716.csv,122,0.0,-11,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:44,38,13000,0.047,234,2025-07-16 11:51:44,True,3,SA00000_20250716_W002,SA00000_20250716.csv,123,1.0,-12,0.3333333333333333,0.3333333333333333,1.0
25/07/16,11:51:45,38,12986,0.048,234,2025-07-16 11:51:45,True,3,SA00000_20250716_W002,SA00000_20250716.csv,124,0.0,-12,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:46,38,12862,0.048,234,2025-07-16 11:51:46,True,3,SA00000_20250716_W002,SA00000_20250716.csv,125,0.0,-12,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:47,38,12910,0.048,235,2025-07-16 11:51:47,True,3,SA00000_20250716_W002,SA00000_20250716.csv,126,1.0,-13,0.3333333333333333,0.3333333333333333,1.0
25/07/16,11:51:48,38,12870,0.047,235,2025-07-16 11:51:48,True,3,SA00000_20250716_W002,SA00000_20250716.csv,127,0.0,-13,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:49,39,12870,0.049,235,2025-07-16 11:51:49,True,3,SA00000_20250716_W002,SA00000_20250716.csv,128,0.0,-13,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:50,38,12876,0.048,236,2025-07-16 11:51:50,True,3,SA00000_20250716_W002,SA00000_20250716.csv,129,1.0,-14,0.3333333333333333,0.3333333333333333,1.0
25/07/16,11:51:51,39,12816,0.049,236,2025-07-16 11:51:51,True,3,SA00000_20250716_W002,SA00000_20250716.csv,130,0.0,-14,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:52,38,12950,0.05,236,2025-07-16 11:51:52,True,3,SA00000_20250716_W002,SA00000_20250716.csv,131,0.0,-14,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:53,39,12992,0.05,237,2025-07-16 11:51:53,True,3,SA00000_20250716_W002,SA00000_20250716.csv,132,1.0,-15,0.3333333333333333,0.3333333333333333,1.0
25/07/16,11:51:54,38,12914,0.05,237,2025-07-16 11:51:54,True,3,SA00000_20250716_W002,SA00000_20250716.csv,133,0.0,-15,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:55,39,12900,0.051,237,2025-07-16 11:51:55,True,3,SA00000_20250716_W002,SA00000_20250716.csv,134,0.0,-15,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:51:56,38,12932,0.051,238,2025-07-16 11:51:56,True,3,SA00000_20250716_W002,SA00000_20250716.csv,135,1.0,-16,0.5,0.5,1.0
25/07/16,11:51:57,39,12976,0.051,238,2025-07-16 11:51:57,True,3,SA00000_20250716_W002,SA00000_20250716.csv,136,0.0,-16,0.5,0.5,0.0
25/07/16,11:51:58,38,12782,0.051,239,2025-07-16 11:51:58,True,3,SA00000_20250716_W002,SA00000_20250716.csv,137,1.0,-17,0.5,0.5,1.0
25/07/16,11:51:59,39,12852,0.051,239,2025-07-16 11:51:59,True,3,SA00000_20250716_W002,SA00000_20250716.csv,138,0.0,-17,0.5,0.5,0.0
25/07/16,11:52:00,38,13090,0.051,240,2025-07-16 11:52:00,True,3,SA00000_20250716_W002,SA00000_20250716.csv,139,1.0,-18,0.3333333333333333,0.3333333333333333,1.0
25/07/16,11:52:01,39,12882,0.051,240,2025-07-16 11:52:01,True,3,SA00000_20250716_W002,SA00000_20250716.csv,140,0.0,-18,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:52:02,39,12942,0.052,240,2025-07-16 11:52:02,True,3,SA00000_20250716_W002,SA00000_20250716.csv,141,0.0,-18,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:52:03,39,12946,0.052,241,2025-07-16 11:52:03,True,3,SA00000_20250716_W002,SA00000_20250716.csv,142,1.0,-19,0.5,0.5,1.0
25/07/16,11:52:04,39,12956,0.052,241,2025-07-16 11:52:04,True,3,SA00000_20250716_W002,SA00000_20250716.csv,143,0.0,-19,0.5,0.5,0.0
25/07/16,11:52:05,39,12924,0.052,242,2025-07-16 11:52:05,True,3,SA00000_20250716_W002,SA00000_20250716.csv,144,1.0,-20,0.3333333333333333,0.3333333333333333,1.0
25/07/16,11:52:06,39,12934,0.053,242,2025-07-16 11:52:06,True,3,SA00000_20250716_W002,SA00000_20250716.csv,145,0.0,-20,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:52:07,39,12872,0.046,242,2025-07-16 11:52:07,True,3,SA00000_20250716_W002,SA00000_20250716.csv,146,0.0,-20,0.3333333333333333,0.3333333333333333,0.0
25/07/16,11:52:08,39,12764,0.054,243,2025-07-16 11:52:08,True,3,SA00000_20250716_W002,SA00000_20250716.csv,147,1.0,-21,0.5,0.5,1.0
